"","X1","study","time","male","calm","secure","tense","regretful","at.ease","upset","worrying","rested","anxious","comfortable","confident","nervous","jittery","high.strung","relaxed","content","worried","rattled","joyful","pleasant"
"1534",1534,"FLAT",3,1,4,3,1,1,2,1,1,2,1,2,2,1,1,1,3,3,1,1,2,2
"1535",1535,"FLAT",3,0,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1
"1536",1536,"FLAT",3,1,2,3,2,1,2,3,4,1,2,3,3,2,2,1,3,2,2,1,2,3
"1537",1537,"FLAT",3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"1538",1538,"FLAT",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1539",1539,"FLAT",3,0,4,4,1,1,4,1,3,4,4,4,4,1,1,4,4,4,2,3,4,4
"1540",1540,"FLAT",3,1,4,4,1,1,4,1,1,4,1,3,4,1,1,1,4,4,1,1,4,4
"1541",1541,"FLAT",3,0,4,4,1,1,4,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"1542",1542,"FLAT",3,1,2,3,3,1,2,2,1,2,4,3,2,1,3,2,3,2,1,2,3,3
"1543",1543,"FLAT",3,0,2,2,3,2,2,1,2,1,3,2,2,2,3,1,1,2,2,1,1,1
"1544",1544,"FLAT",3,1,2,1,2,2,1,3,2,2,1,2,1,3,1,1,2,1,2,1,1,1
"1545",1545,"FLAT",3,0,2,4,2,1,2,1,2,2,2,2,4,1,2,1,2,1,1,1,2,2
"1546",1546,"FLAT",3,1,3,3,2,2,2,2,2,2,3,2,2,1,2,1,2,2,1,1,2,3
"1547",1547,"FLAT",3,0,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"1548",1548,"FLAT",3,1,2,2,2,2,3,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2
"1549",1549,"FLAT",3,0,1,2,4,4,1,4,4,1,4,1,1,3,3,2,1,1,4,2,1,1
"1550",1550,"FLAT",3,1,2,2,3,2,1,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2
"1551",1551,"FLAT",3,0,3,3,1,1,3,1,1,2,1,2,3,1,1,1,2,3,2,1,1,2
"1552",1552,"FLAT",3,1,1,1,2,3,2,3,4,1,2,2,1,2,2,2,1,1,3,2,2,2
"1553",1553,"FLAT",3,0,3,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,4,4
"1554",1554,"FLAT",3,1,2,2,2,1,2,1,1,2,2,1,1,1,3,2,1,1,1,1,1,1
"1555",1555,"FLAT",3,0,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"1556",1556,"FLAT",3,1,4,4,1,2,4,1,2,4,1,3,4,1,1,3,3,1,4,1,1,2
"1557",1557,"FLAT",3,0,3,3,1,1,3,1,1,2,2,3,4,1,2,1,3,3,1,1,3,3
"1558",1558,"FLAT",3,1,4,4,1,1,4,1,1,4,1,4,4,1,1,4,4,4,1,1,4,4
"1559",1559,"FLAT",3,0,2,2,3,3,2,1,3,2,2,2,4,2,2,3,1,2,3,2,1,2
"1560",1560,"FLAT",3,1,3,4,1,1,4,1,1,3,1,4,2,1,1,1,4,3,1,1,2,3
"1561",1561,"FLAT",3,0,2,2,3,1,2,3,1,2,1,3,4,1,1,3,2,1,3,1,1,1
"1562",1562,"FLAT",3,1,2,2,2,3,2,3,2,1,2,1,1,1,2,1,2,1,1,1,1,1
"1563",1563,"FLAT",3,0,1,2,3,1,1,3,1,1,2,2,1,1,1,2,2,1,1,1,1,2
"1564",1564,"FLAT",3,1,3,3,1,1,3,1,1,2,1,2,3,1,1,1,3,3,1,1,2,3
"1565",1565,"FLAT",3,0,2,2,1,1,2,2,2,2,1,2,3,1,1,1,3,2,1,1,1,2
"1566",1566,"FLAT",3,1,2,2,2,1,2,1,1,2,3,2,2,2,2,2,2,3,1,2,3,2
"1567",1567,"FLAT",3,0,1,1,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1
"1568",1568,"FLAT",3,1,2,2,2,1,2,3,1,2,1,2,2,1,1,1,2,2,2,1,1,2
"1569",1569,"FLAT",3,0,2,2,3,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1
"1570",1570,"FLAT",3,1,4,4,1,1,3,1,1,2,1,3,2,1,1,1,3,4,1,1,3,3
"1571",1571,"FLAT",3,0,2,2,2,1,3,2,1,1,2,2,3,2,2,1,2,2,2,2,1,3
"1572",1572,"FLAT",3,1,1,1,3,1,1,4,2,1,1,1,1,3,1,1,1,1,2,1,1,1
"1573",1573,"FLAT",3,0,3,2,1,2,2,1,2,2,1,2,2,1,1,1,3,2,1,1,2,2
"1574",1574,"FLAT",3,1,2,2,3,2,3,1,2,2,2,2,2,3,3,3,2,2,3,1,2,2
"1575",1575,"FLAT",3,0,1,2,3,2,3,2,4,2,3,2,4,2,3,3,3,2,2,1,2,3
"1576",1576,"FLAT",3,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"1577",1577,"FLAT",3,0,2,2,1,4,2,3,2,1,1,1,2,1,1,1,1,2,2,1,1,1
"1578",1578,"FLAT",3,1,3,3,2,1,3,1,3,3,1,3,3,2,1,1,3,3,2,1,3,2
"1579",1579,"FLAT",3,0,4,4,1,1,4,1,2,4,2,4,4,1,1,1,4,4,1,1,4,4
"1580",1580,"FLAT",3,1,2,3,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,1,2,3
"1581",1581,"FLAT",3,0,1,1,3,4,1,4,1,1,3,1,1,1,1,1,1,1,2,1,1,1
"1582",1582,"FLAT",3,1,1,1,3,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"1583",1583,"FLAT",3,0,2,1,1,1,2,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1
"1584",1584,"FLAT",3,1,2,2,3,1,1,1,2,2,3,2,3,2,2,2,1,2,1,2,1,2
"1585",1585,"FLAT",3,0,3,3,1,1,3,1,1,3,1,3,4,1,1,1,3,3,1,1,3,3
"1586",1586,"FLAT",3,1,2,2,3,2,2,3,3,1,4,2,2,3,1,2,2,2,4,1,1,1
"1587",1587,"FLAT",3,0,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"1588",1588,"FLAT",3,1,2,2,3,2,1,3,2,1,1,1,3,2,1,1,1,1,1,1,1,1
"1589",1589,"FLAT",3,0,1,3,4,3,2,4,1,1,4,1,4,3,4,4,1,1,1,4,1,1
"1590",1590,"FLAT",3,1,2,3,3,2,2,3,2,2,1,2,3,1,1,1,3,2,1,1,1,1
"1591",1591,"FLAT",3,0,2,1,3,1,1,2,3,1,3,1,1,2,2,2,1,1,3,2,1,1
"1592",1592,"FLAT",3,1,2,4,2,1,2,3,1,4,3,4,4,1,2,1,3,2,1,1,1,2
"1593",1593,"FLAT",3,0,1,1,1,NA,3,3,3,2,2,4,4,4,4,NA,NA,2,3,2,3,3
"1594",1594,"FLAT",3,1,2,2,1,1,2,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2
"1595",1595,"FLAT",3,0,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1
"1596",1596,"FLAT",3,1,2,2,2,1,3,1,2,2,3,2,1,1,NA,1,2,2,1,1,1,2
"1597",1597,"FLAT",3,0,1,2,4,3,2,2,3,2,3,1,2,3,1,2,1,1,3,1,1,1
"1598",1598,"FLAT",3,1,2,2,1,1,2,1,1,1,1,2,3,2,1,1,2,3,1,1,2,2
"1599",1599,"FLAT",3,0,2,2,2,1,2,1,1,2,2,3,2,1,2,2,2,2,1,1,1,2
"1600",1600,"FLAT",3,1,2,3,1,1,2,1,1,3,1,3,4,1,1,1,2,3,1,1,2,3
"1601",1601,"FLAT",3,0,3,4,1,1,4,2,1,2,1,4,4,1,2,1,3,1,1,1,1,2
"1602",1602,"FLAT",3,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1
"1603",1603,"FLAT",3,0,3,3,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2
"1604",1604,"FLAT",3,1,4,4,1,3,3,2,1,2,1,4,4,1,1,1,4,4,1,1,2,3
"1605",1605,"FLAT",3,0,2,1,2,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"1606",1606,"FLAT",3,1,2,2,2,1,2,1,1,2,2,3,3,1,1,2,2,3,2,1,2,2
"1607",1607,"FLAT",3,0,3,3,1,1,3,1,1,2,1,2,2,1,1,1,3,2,1,1,2,2
"1608",1608,"FLAT",3,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"1609",1609,"FLAT",3,0,3,1,2,3,2,2,1,1,2,2,1,1,1,1,3,1,1,1,1,1
"1610",1610,"FLAT",3,1,2,2,2,1,2,1,2,2,1,3,1,1,1,1,2,2,2,1,1,2
"1611",1611,"FLAT",3,0,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1
"1612",1612,"FLAT",3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1
"1613",1613,"FLAT",3,0,3,3,1,1,3,1,1,2,1,3,2,1,1,1,3,2,2,1,1,2
"1614",1614,"GRAY",1,1,3,3,2,1,3,2,3,3,3,3,4,1,3,3,2,4,2,3,4,2
"1615",1615,"GRAY",1,0,4,4,2,1,3,1,3,2,1,4,3,1,1,1,4,2,3,1,2,3
"1616",1616,"GRAY",1,1,3,3,3,3,2,1,3,2,3,2,2,3,3,3,2,3,3,3,2,3
"1617",1617,"GRAY",1,0,3,3,1,1,3,1,2,3,1,3,4,2,2,1,3,3,1,1,3,3
"1618",1618,"GRAY",1,1,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,3,4
"1619",1619,"GRAY",1,0,3,3,2,2,3,1,2,3,2,3,3,2,1,2,3,3,2,1,3,3
"1620",1620,"GRAY",1,1,4,4,1,1,4,1,3,4,1,4,4,1,1,1,4,4,3,1,3,3
"1621",1621,"GRAY",1,0,2,2,2,1,2,1,2,2,2,3,2,3,1,1,2,2,3,1,1,2
"1622",1622,"GRAY",1,1,3,3,2,1,2,1,1,2,2,2,3,2,2,2,2,2,1,1,2,2
"1623",1623,"GRAY",1,0,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,2,3
"1624",1624,"GRAY",1,1,4,3,1,2,3,2,2,3,2,2,4,1,1,1,4,2,1,1,2,3
"1625",1625,"GRAY",1,0,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,4,4,4
"1626",1626,"GRAY",1,1,3,3,1,1,3,1,2,3,1,3,4,2,1,1,3,3,1,1,3,3
"1627",1627,"GRAY",1,0,4,4,1,1,4,1,2,3,1,4,4,1,1,1,4,4,2,1,2,3
"1628",1628,"GRAY",1,1,3,3,1,1,4,1,1,2,1,3,3,1,1,1,3,3,1,1,3,3
"1629",1629,"GRAY",1,0,4,3,1,1,2,1,1,2,1,3,3,2,1,1,2,3,1,1,2,2
"1630",1630,"GRAY",1,1,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,1,3
"1631",1631,"GRAY",1,0,3,4,2,1,4,1,2,3,1,4,3,2,1,1,3,4,2,1,2,3
"1632",1632,"GRAY",1,1,2,1,4,4,1,3,4,1,3,2,1,3,2,4,1,1,3,3,1,1
"1633",1633,"GRAY",1,0,3,4,3,3,3,2,3,2,3,3,4,2,2,2,3,2,2,2,1,3
"1634",1634,"GRAY",1,1,4,4,1,1,4,1,2,4,1,4,3,1,1,1,4,4,2,1,3,4
"1635",1635,"GRAY",1,0,4,4,1,1,4,1,1,4,4,4,4,1,1,1,4,4,1,1,3,3
"1636",1636,"GRAY",1,1,4,4,1,1,4,1,2,3,1,3,3,1,1,1,3,4,1,1,3,3
"1637",1637,"GRAY",1,0,4,4,1,1,4,1,1,1,2,3,4,1,1,2,2,2,1,1,3,4
"1638",1638,"GRAY",1,1,3,2,1,1,2,1,3,2,2,2,2,1,1,2,2,2,3,1,2,2
"1639",1639,"GRAY",1,0,2,2,3,3,4,2,4,2,3,3,2,2,1,2,2,2,3,1,1,3
"1640",1640,"GRAY",1,1,2,3,3,3,2,1,2,1,4,2,3,1,1,3,2,2,3,3,1,2
"1641",1641,"GRAY",1,0,4,4,1,2,4,1,2,4,1,4,3,1,1,1,3,4,2,1,4,4
"1642",1642,"GRAY",1,1,2,4,1,1,4,3,1,4,1,3,4,1,1,3,3,3,1,2,4,4
"1643",1643,"GRAY",1,0,4,4,1,1,4,1,3,4,1,4,4,1,1,1,4,4,2,1,3,4
"1644",1644,"GRAY",1,1,4,4,2,1,4,1,1,2,2,4,4,1,1,1,4,4,1,1,4,4
"1645",1645,"GRAY",1,0,4,3,1,1,4,1,1,3,2,3,3,2,1,1,3,4,1,1,1,4
"1646",1646,"GRAY",1,1,3,3,2,1,2,1,2,3,3,2,2,2,2,2,2,3,2,1,2,2
"1647",1647,"GRAY",1,0,4,3,2,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,1,3
"1648",1648,"GRAY",1,1,3,3,2,1,3,2,3,1,2,3,3,2,1,1,3,2,3,1,2,3
"1649",1649,"GRAY",1,0,4,3,1,2,3,2,4,3,3,3,4,1,1,1,3,3,3,1,2,2
"1650",1650,"GRAY",1,1,3,3,3,1,2,3,2,3,1,3,3,2,1,4,2,2,3,1,2,2
"1651",1651,"GRAY",1,0,2,2,2,1,2,3,2,1,2,2,2,1,1,1,1,1,2,1,1,1
"1652",1652,"GRAY",1,1,3,3,1,1,3,1,1,3,2,3,3,1,1,1,3,3,2,1,2,3
"1653",1653,"GRAY",1,0,4,4,2,1,2,1,2,1,1,3,3,1,1,1,3,3,2,1,2,3
"1654",1654,"GRAY",1,1,3,3,2,1,3,1,1,2,2,3,3,1,1,1,3,3,1,1,2,3
"1655",1655,"GRAY",1,0,2,3,2,1,2,2,4,2,2,1,2,2,2,2,2,2,1,1,1,2
"1656",1656,"GRAY",1,1,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,1,3
"1657",1657,"GRAY",1,0,4,4,2,1,4,2,1,3,1,4,4,1,1,1,4,2,1,1,2,2
"1658",1658,"GRAY",1,1,4,3,1,1,4,1,1,4,2,4,3,1,1,1,3,3,1,NA,3,3
"1659",1659,"GRAY",1,0,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1
"1660",1660,"GRAY",1,1,3,3,2,1,3,1,1,3,2,2,4,1,2,2,2,3,1,2,3,3
"1661",1661,"GRAY",1,0,3,4,1,1,4,1,1,4,2,3,4,2,1,1,3,3,1,1,3,4
"1662",1662,"GRAY",1,1,3,4,2,1,2,1,1,2,1,2,3,1,1,2,3,3,2,1,1,2
"1663",1663,"GRAY",1,0,3,3,2,1,3,1,1,2,2,3,2,2,1,1,3,3,1,1,1,2
"1664",1664,"GRAY",1,1,3,3,1,3,3,2,2,1,1,2,3,1,1,1,3,1,2,1,2,2
"1665",1665,"GRAY",1,0,2,4,2,1,3,1,1,1,2,2,4,3,3,2,3,4,1,1,3,3
"1666",1666,"GRAY",1,1,3,3,1,1,3,1,1,3,1,3,2,1,1,1,3,3,1,1,1,2
"1667",1667,"GRAY",1,0,4,3,1,1,3,1,1,4,1,3,3,2,1,1,2,4,1,1,3,4
"1668",1668,"GRAY",1,1,2,4,3,2,2,2,1,3,3,2,3,2,2,2,2,3,1,2,3,3
"1669",1669,"GRAY",1,0,4,4,1,1,4,1,1,3,1,3,4,2,1,1,3,2,1,1,3,4
"1670",1670,"GRAY",1,1,2,3,2,1,4,1,2,4,2,3,4,1,1,1,2,4,1,3,4,4
"1671",1671,"GRAY",1,0,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,3
"1672",1672,"GRAY",1,1,4,3,1,1,3,1,2,2,1,2,3,1,1,1,3,2,2,1,2,3
"1673",1673,"GRAY",1,0,3,2,3,3,2,2,2,1,3,2,1,3,2,3,2,1,3,2,1,2
"1674",1674,"GRAY",1,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"1675",1675,"GRAY",1,0,3,2,1,1,3,1,2,3,2,2,3,1,1,1,2,3,2,NA,2,3
"1676",1676,"GRAY",1,1,4,4,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,3,4
"1677",1677,"GRAY",1,0,3,3,1,1,3,1,1,3,2,3,3,1,1,1,3,3,1,1,3,3
"1678",1678,"GRAY",1,1,4,3,1,2,3,3,3,1,2,3,3,1,1,1,4,3,2,2,2,2
"1679",1679,"GRAY",1,0,4,4,1,2,4,1,1,3,2,4,4,1,1,1,4,4,1,1,3,4
"1680",1680,"GRAY",1,1,3,3,1,1,2,1,3,1,2,2,3,1,1,1,3,2,2,1,1,2
"1681",1681,"GRAY",1,0,4,4,1,1,2,1,1,3,1,3,3,1,1,1,3,2,1,1,2,2
"1682",1682,"GRAY",1,1,1,2,4,2,2,2,2,1,2,1,2,1,1,1,1,1,3,1,1,1
"1683",1683,"GRAY",1,0,3,3,1,1,2,2,2,1,1,3,2,1,1,1,2,2,2,1,2,2
"1684",1684,"GRAY",1,1,4,4,1,1,4,1,1,4,2,4,3,1,1,1,4,3,1,1,3,4
"1685",1685,"GRAY",1,0,2,3,2,1,2,2,1,3,4,3,2,1,4,3,2,3,2,2,2,1
"1686",1686,"GRAY",1,1,3,3,2,2,2,1,1,3,3,3,4,1,2,1,3,3,1,1,3,3
"1687",1687,"GRAY",1,0,4,4,1,2,4,1,2,4,1,3,4,1,1,1,4,4,2,1,3,4
"1688",1688,"GRAY",1,1,4,4,1,1,4,1,2,3,2,4,4,1,1,1,4,3,1,1,2,4
"1689",1689,"GRAY",1,0,4,4,1,1,2,2,2,4,1,3,4,1,1,1,4,4,1,1,1,1
"1690",1690,"GRAY",1,1,2,4,2,1,3,1,1,3,2,2,3,2,2,2,2,3,2,1,1,2
"1691",1691,"GRAY",1,0,3,3,2,2,3,2,3,2,2,2,3,2,2,2,3,3,2,1,2,2
"1692",1692,"GRAY",1,1,4,4,1,1,3,1,2,2,1,2,2,1,1,1,3,3,1,1,2,3
"1693",1693,"GRAY",1,0,4,3,1,1,4,1,2,2,2,4,3,1,1,1,4,3,2,1,2,2
"1694",1694,"GRAY",1,1,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,4,4
"1695",1695,"GRAY",1,0,4,4,1,1,4,1,2,4,3,4,3,2,1,1,4,4,1,1,2,4
"1696",1696,"GRAY",1,1,4,4,1,2,4,1,2,4,1,4,3,1,1,1,1,1,2,1,3,3
"1697",1697,"GRAY",1,0,2,4,3,1,2,2,1,3,3,2,4,1,1,2,2,4,1,1,2,2
"1698",1698,"GRAY",1,1,2,3,2,1,3,2,2,3,2,3,3,2,2,3,2,3,2,2,2,3
"1699",1699,"GRAY",1,0,2,3,2,3,2,2,4,1,1,2,3,2,1,2,2,1,3,1,2,2
"1700",1700,"GRAY",1,1,4,3,1,1,4,1,1,2,1,3,4,1,1,1,4,1,1,1,4,4
"1701",1701,"GRAY",1,0,3,3,1,1,3,1,1,3,1,3,3,1,2,1,3,2,1,1,1,1
"1702",1702,"GRAY",1,1,3,3,2,1,3,1,1,2,2,3,4,2,1,2,2,3,1,1,3,3
"1703",1703,"GRAY",1,0,4,4,3,1,3,1,1,4,3,4,4,2,1,4,3,4,2,1,2,4
"1704",1704,"GRAY",1,1,3,3,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1
"1705",1705,"GRAY",1,0,4,4,1,2,4,1,1,4,2,3,3,1,3,3,2,4,1,2,3,3
"1706",1706,"GRAY",1,1,4,3,2,3,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"1707",1707,"GRAY",1,0,3,3,1,1,3,1,1,2,1,3,2,1,2,1,2,2,2,1,2,2
"1708",1708,"GRAY",1,1,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,3,1,1,3,4
"1709",1709,"GRAY",1,0,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,4,4
"1710",1710,"GRAY",1,1,1,2,4,3,1,4,4,2,4,2,2,4,3,4,1,1,4,4,2,2
"1711",1711,"GRAY",1,0,4,3,2,3,3,1,3,4,1,4,3,1,1,1,4,3,1,1,1,3
"1712",1712,"GRAY",1,1,1,2,4,4,2,4,4,2,4,2,2,4,4,3,2,1,4,4,2,2
"1713",1713,"GRAY",1,0,4,4,1,1,3,1,1,3,1,3,3,1,1,1,3,4,1,1,2,3
"1714",1714,"GRAY",1,1,3,3,2,2,3,2,4,1,NA,1,3,NA,NA,3,1,2,4,2,2,2
"1715",1715,"GRAY",1,0,2,3,2,1,2,1,1,3,3,3,3,2,2,1,2,3,1,2,3,4
"1716",1716,"GRAY",1,1,2,2,4,2,2,4,3,1,2,1,2,4,3,3,2,1,4,2,2,2
"1717",1717,"GRAY",1,0,4,4,1,1,3,1,2,2,1,3,4,1,1,1,3,3,2,1,2,3
"1718",1718,"GRAY",1,1,4,4,1,1,4,1,1,3,3,3,4,1,1,1,4,4,1,1,3,3
"1719",1719,"GRAY",1,0,2,3,2,1,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2
"1720",1720,"GRAY",1,1,4,4,1,1,4,1,2,3,1,3,4,1,1,1,4,4,2,1,2,3
"1721",1721,"HOME",1,0,2,2,1,1,2,1,1,2,1,3,3,2,2,1,2,2,1,1,1,2
"1722",1722,"HOME",1,1,2,2,1,1,2,1,1,3,1,2,3,1,1,1,2,2,1,2,3,3
"1723",1723,"HOME",1,0,4,3,2,1,3,1,2,1,2,3,3,1,1,1,3,3,1,1,2,3
"1724",1724,"HOME",1,1,3,2,1,1,2,1,1,4,2,3,3,2,2,1,2,3,1,1,2,4
"1725",1725,"HOME",1,0,2,3,1,1,3,1,1,2,1,2,2,1,1,1,2,3,2,2,2,3
"1726",1726,"HOME",1,1,2,3,1,1,3,1,1,3,3,4,2,2,1,1,2,4,1,1,4,4
"1727",1727,"HOME",1,0,4,3,1,1,3,1,1,3,1,1,3,1,1,1,4,3,1,1,1,2
"1728",1728,"HOME",1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2
"1729",1729,"HOME",1,0,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2
"1730",1730,"HOME",1,1,2,3,2,1,2,1,3,2,3,2,2,3,1,3,2,2,3,1,1,2
"1731",1731,"HOME",1,0,3,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2
"1732",1732,"HOME",1,1,3,4,2,1,3,1,1,3,1,3,4,2,1,1,3,4,1,2,4,4
"1733",1733,"HOME",1,0,4,3,1,1,4,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"1734",1734,"HOME",1,1,2,2,3,3,2,2,4,2,3,2,1,2,2,3,2,2,3,2,1,1
"1735",1735,"HOME",1,0,3,1,1,2,1,4,3,3,1,2,1,3,1,1,2,1,4,1,1,2
"1736",1736,"HOME",1,1,3,3,1,1,2,1,1,1,1,3,3,1,4,2,2,2,1,1,1,2
"1737",1737,"HOME",1,0,3,3,2,2,2,2,4,3,2,2,3,2,2,3,2,2,4,2,2,2
"1738",1738,"HOME",1,1,2,2,2,1,2,2,2,2,2,3,1,2,2,1,2,2,2,1,2,2
"1739",1739,"HOME",1,0,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1
"1740",1740,"HOME",1,1,4,2,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,1,2,3
"1741",1741,"HOME",1,0,3,3,2,1,2,1,2,2,2,3,3,1,1,1,2,3,3,1,2,4
"1742",1742,"HOME",1,1,2,3,3,1,2,2,2,1,4,2,4,4,4,4,1,2,2,2,2,2
"1743",1743,"HOME",1,0,4,3,1,1,3,1,2,3,2,3,3,1,1,2,3,3,1,1,3,2
"1744",1744,"HOME",1,1,3,3,2,1,2,1,1,2,3,2,4,2,2,3,2,3,2,2,3,3
"1745",1745,"HOME",1,0,4,4,1,1,3,1,1,2,1,2,4,1,1,1,4,1,1,1,1,1
"1746",1746,"HOME",1,1,2,3,2,1,3,1,2,1,2,3,3,2,2,1,3,2,1,1,1,2
"1747",1747,"HOME",1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1748",1748,"HOME",1,1,2,1,3,1,2,2,4,3,3,2,1,3,2,1,1,1,2,1,1,2
"1749",1749,"HOME",1,0,4,4,1,1,4,1,1,1,1,4,4,1,1,1,4,4,1,1,1,3
"1750",1750,"HOME",1,1,3,2,3,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,1,1
"1751",1751,"HOME",1,0,4,4,1,1,4,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"1752",1752,"HOME",1,1,2,2,3,1,2,1,2,2,2,2,1,3,3,3,2,4,2,3,3,3
"1753",1753,"HOME",1,0,3,3,2,1,3,1,1,3,1,2,3,2,1,2,3,2,1,1,1,1
"1754",1754,"HOME",1,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,2,1,1,2,3
"1755",1755,"HOME",1,0,2,3,NA,1,2,1,2,2,2,3,4,2,2,1,2,2,2,2,3,3
"1756",1756,"HOME",1,1,3,3,1,1,3,1,1,2,2,3,3,2,2,1,2,3,2,1,1,3
"1757",1757,"HOME",1,0,2,2,3,2,2,3,3,2,3,2,3,2,2,2,2,2,3,2,2,2
"1758",1758,"HOME",1,1,4,4,1,1,4,2,2,2,1,4,4,1,1,1,4,3,1,1,2,3
"1759",1759,"HOME",1,0,2,3,1,1,3,3,2,2,1,3,3,1,2,2,2,4,4,2,3,4
"1760",1760,"HOME",1,1,3,3,1,2,2,2,3,2,2,3,2,3,2,2,2,3,3,3,2,2
"1761",1761,"HOME",1,0,1,1,3,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1
"1762",1762,"HOME",1,1,3,3,2,1,3,1,1,2,2,3,3,1,1,1,3,2,1,1,1,3
"1763",1763,"HOME",1,0,4,4,1,1,2,1,2,1,2,2,3,2,1,1,3,3,1,1,2,3
"1764",1764,"HOME",1,1,2,2,1,1,2,1,1,2,3,3,2,1,3,2,2,2,1,1,1,2
"1765",1765,"HOME",1,0,3,1,2,4,3,3,2,4,2,2,3,1,1,1,3,2,2,1,1,2
"1766",1766,"HOME",1,1,3,3,1,1,3,1,2,2,2,3,3,2,1,1,3,4,2,1,3,3
"1767",1767,"HOME",1,0,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2
"1768",1768,"HOME",1,1,3,3,1,1,3,1,1,2,1,2,3,1,1,1,3,3,1,1,2,3
"1769",1769,"HOME",1,0,2,1,2,1,1,3,2,1,3,1,1,2,1,1,2,1,3,1,1,1
"1770",1770,"HOME",1,1,3,3,1,1,3,2,1,3,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA
"1771",1771,"HOME",1,0,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2
"1772",1772,"HOME",1,1,3,4,2,1,2,1,1,2,1,3,3,2,3,1,2,3,1,3,4,4
"1773",1773,"HOME",1,0,3,2,1,1,3,1,2,2,1,2,2,1,1,1,3,2,1,1,2,3
"1774",1774,"HOME",1,1,2,3,2,1,2,1,1,2,2,2,3,2,2,1,2,2,1,1,1,2
"1775",1775,"HOME",1,0,2,2,3,1,2,1,2,1,2,2,2,2,3,2,2,4,2,2,1,1
"1776",1776,"HOME",1,1,2,3,3,1,2,3,1,4,2,2,2,2,2,2,2,2,2,1,1,2
"1777",1777,"HOME",1,0,2,4,3,1,3,1,1,2,2,3,2,2,2,1,2,2,2,1,2,3
